date,store,item,sales
2023-05-31,4,3,124
2023-06-01,4,3,149
2023-06-02,4,3,143
2023-06-03,4,3,170
2023-06-04,4,3,161
2023-06-05,4,3,113
2023-06-06,4,3,126
2023-06-07,4,3,143
2023-06-08,4,3,146
2023-06-09,4,3,157
2023-06-10,4,3,185
2023-06-11,4,3,175
2023-06-12,4,3,94
2023-06-13,4,3,117
2023-06-14,4,3,157
2023-06-15,4,3,167
2023-06-16,4,3,162
2023-06-17,4,3,179
2023-06-18,4,3,165
2023-06-19,4,3,106
2023-06-20,4,3,112
2023-06-21,4,3,128
2023-06-22,4,3,134
2023-06-23,4,3,167
2023-06-24,4,3,181
2023-06-25,4,3,169
2023-06-26,4,3,114
2023-06-27,4,3,135
2023-06-28,4,3,137
2023-06-29,4,3,149
2023-06-30,4,3,182
2023-07-01,4,3,233
2023-07-02,4,3,156
2023-07-03,4,3,125
2023-07-04,4,3,139
2023-07-05,4,3,120
2023-07-06,4,3,151
2023-07-07,4,3,148
2023-07-08,4,3,201
2023-07-09,4,3,171
2023-07-10,4,3,102
2023-07-11,4,3,111
2023-07-12,4,3,125
2023-07-13,4,3,125
2023-07-14,4,3,148
2023-07-15,4,3,226
2023-07-16,4,3,143
2023-07-17,4,3,92
2023-07-18,4,3,121
2023-07-19,4,3,105
2023-07-20,4,3,116
2023-07-21,4,3,148
2023-07-22,4,3,165
2023-07-23,4,3,130
2023-07-24,4,3,98
2023-07-25,4,3,111
2023-07-26,4,3,111
2023-07-27,4,3,138
2023-07-28,4,3,149
2023-07-29,4,3,171
2023-07-30,4,3,149
2023-07-31,4,3,88
2023-08-01,4,3,130
2023-08-02,4,3,122
2023-08-03,4,3,150
2023-08-04,4,3,140
2023-08-05,4,3,163
2023-08-06,4,3,170
2023-08-07,4,3,119
2023-08-08,4,3,100
2023-08-09,4,3,133
2023-08-10,4,3,121
2023-08-11,4,3,149
2023-08-12,4,3,190
2023-08-13,4,3,159
2023-08-14,4,3,88
2023-08-15,4,3,126
2023-08-16,4,3,132
2023-08-17,4,3,128
2023-08-18,4,3,137
2023-08-19,4,3,159
2023-08-20,4,3,147
2023-08-21,4,3,113
2023-08-22,4,3,110
2023-08-23,4,3,110
2023-08-24,4,3,129
2023-08-25,4,3,133
2023-08-26,4,3,176
2023-08-27,4,3,126
2023-08-28,4,3,97
2023-08-29,4,3,106
2023-08-30,4,3,119
2023-08-31,4,3,124
2023-09-01,4,3,155
2023-09-02,4,3,156
2023-09-03,4,3,137
2023-09-04,4,3,94
2023-09-05,4,3,101
2023-09-06,4,3,99
2023-09-07,4,3,123
2023-09-08,4,3,158
2023-09-09,4,3,163
2023-09-10,4,3,140
2023-09-11,4,3,98
2023-09-12,4,3,110
2023-09-13,4,3,139
2023-09-14,4,3,104
2023-09-15,4,3,171
2023-09-16,4,3,152
2023-09-17,4,3,131
2023-09-18,4,3,101
2023-09-19,4,3,102
2023-09-20,4,3,112
2023-09-21,4,3,125
2023-09-22,4,3,155
2023-09-23,4,3,156
2023-09-24,4,3,142
2023-09-25,4,3,109
2023-09-26,4,3,114
2023-09-27,4,3,110
2023-09-28,4,3,119
2023-09-29,4,3,151
2023-09-30,4,3,148
2023-10-01,4,3,169
2023-10-02,4,3,86
2023-10-03,4,3,96
2023-10-04,4,3,128
2023-10-05,4,3,125
2023-10-06,4,3,141
2023-10-07,4,3,175
2023-10-08,4,3,137
2023-10-09,4,3,110
2023-10-10,4,3,96
2023-10-11,4,3,110
2023-10-12,4,3,134
2023-10-13,4,3,136
2023-10-14,4,3,163
2023-10-15,4,3,172
2023-10-16,4,3,91
2023-10-17,4,3,110
2023-10-18,4,3,104
2023-10-19,4,3,127
2023-10-20,4,3,128
2023-10-21,4,3,205
2023-10-22,4,3,147
2023-10-23,4,3,86
2023-10-24,4,3,125
2023-10-25,4,3,113
2023-10-26,4,3,125
2023-10-27,4,3,137
2023-10-28,4,3,167
2023-10-29,4,3,128
2023-10-30,4,3,110
2023-10-31,4,3,101
2023-11-01,4,3,148
2023-11-02,4,3,124
2023-11-03,4,3,145
2023-11-04,4,3,156
2023-11-05,4,3,141
2023-11-06,4,3,97
2023-11-07,4,3,109
2023-11-08,4,3,113
2023-11-09,4,3,138
2023-11-10,4,3,151
2023-11-11,4,3,189
2023-11-12,4,3,148
2023-11-13,4,3,116
2023-11-14,4,3,113
2023-11-15,4,3,171
2023-11-16,4,3,121
2023-11-17,4,3,141
2023-11-18,4,3,173
2023-11-19,4,3,152
2023-11-20,4,3,105
2023-11-21,4,3,113
2023-11-22,4,3,128
2023-11-23,4,3,115
2023-11-24,4,3,139
2023-11-25,4,3,168
2023-11-26,4,3,153
2023-11-27,4,3,94
2023-11-28,4,3,88
2023-11-29,4,3,136
2023-11-30,4,3,146
2023-12-01,4,3,166
2023-12-02,4,3,174
2023-12-03,4,3,167
2023-12-04,4,3,102
2023-12-05,4,3,127
2023-12-06,4,3,115
2023-12-07,4,3,131
2023-12-08,4,3,167
2023-12-09,4,3,189
2023-12-10,4,3,156
2023-12-11,4,3,107
2023-12-12,4,3,135
2023-12-13,4,3,117
2023-12-14,4,3,125
2023-12-15,4,3,199
2023-12-16,4,3,191
2023-12-17,4,3,170
2023-12-18,4,3,93
2023-12-19,4,3,128
2023-12-20,4,3,133
2023-12-21,4,3,154
2023-12-22,4,3,144
2023-12-23,4,3,178
2023-12-24,4,3,163
2023-12-25,4,3,107
2023-12-26,4,3,133
2023-12-27,4,3,130
2023-12-28,4,3,137
2023-12-29,4,3,194
2023-12-30,4,3,193
2023-12-31,4,3,184
2024-01-01,4,3,125
2024-01-02,4,3,116
2024-01-03,4,3,137
2024-01-04,4,3,137
2024-01-05,4,3,170
2024-01-06,4,3,215
2024-01-07,4,3,188
2024-01-08,4,3,103
2024-01-09,4,3,118
2024-01-10,4,3,142
2024-01-11,4,3,150
2024-01-12,4,3,175
2024-01-13,4,3,201
2024-01-14,4,3,176
2024-01-15,4,3,129
2024-01-16,4,3,122
2024-01-17,4,3,147
2024-01-18,4,3,158
2024-01-19,4,3,174
2024-01-20,4,3,205
2024-01-21,4,3,171
2024-01-22,4,3,146
2024-01-23,4,3,141
2024-01-24,4,3,166
2024-01-25,4,3,185
2024-01-26,4,3,155
2024-01-27,4,3,185
2024-01-28,4,3,183
2024-01-29,4,3,119
2024-01-30,4,3,114
2024-01-31,4,3,125
2024-02-01,4,3,190
2024-02-02,4,3,166
2024-02-03,4,3,180
2024-02-04,4,3,191
2024-02-05,4,3,114
2024-02-06,4,3,133
2024-02-07,4,3,144
2024-02-08,4,3,171
2024-02-09,4,3,205
2024-02-10,4,3,205
2024-02-11,4,3,173
2024-02-12,4,3,120
2024-02-13,4,3,132
2024-02-14,4,3,157
2024-02-15,4,3,203
2024-02-16,4,3,182
2024-02-17,4,3,209
2024-02-18,4,3,171
2024-02-19,4,3,119
2024-02-20,4,3,155
2024-02-21,4,3,129
2024-02-22,4,3,153
2024-02-23,4,3,191
2024-02-24,4,3,214
2024-02-25,4,3,230
2024-02-26,4,3,138
2024-02-27,4,3,136
2024-02-28,4,3,146
2024-02-29,4,3,148
2024-03-01,4,3,192
2024-03-02,4,3,183
2024-03-03,4,3,214
2024-03-04,4,3,110
2024-03-05,4,3,147
2024-03-06,4,3,150
2024-03-07,4,3,151
2024-03-08,4,3,194
2024-03-09,4,3,215
2024-03-10,4,3,188
2024-03-11,4,3,126
2024-03-12,4,3,154
2024-03-13,4,3,168
2024-03-14,4,3,158
2024-03-15,4,3,215
2024-03-16,4,3,247
2024-03-17,4,3,213
2024-03-18,4,3,110
2024-03-19,4,3,131
2024-03-20,4,3,157
2024-03-21,4,3,165
2024-03-22,4,3,205
2024-03-23,4,3,231
2024-03-24,4,3,212
2024-03-25,4,3,137
2024-03-26,4,3,147
2024-03-27,4,3,140
2024-03-28,4,3,172
2024-03-29,4,3,223
2024-03-30,4,3,182
2024-03-31,4,3,210
2024-04-01,4,3,137
2024-04-02,4,3,148
2024-04-03,4,3,145
2024-04-04,4,3,175
2024-04-05,4,3,188
2024-04-06,4,3,197
2024-04-07,4,3,214
2024-04-08,4,3,140
2024-04-09,4,3,143
2024-04-10,4,3,172
2024-04-11,4,3,145
2024-04-12,4,3,176
2024-04-13,4,3,216
2024-04-14,4,3,206
2024-04-15,4,3,137
2024-04-16,4,3,147
2024-04-17,4,3,157
2024-04-18,4,3,177
2024-04-19,4,3,205
2024-04-20,4,3,203
2024-04-21,4,3,193
2024-04-22,4,3,123
2024-04-23,4,3,144
2024-04-24,4,3,165
2024-04-25,4,3,134
2024-04-26,4,3,207
2024-04-27,4,3,223
2024-04-28,4,3,214
2024-04-29,4,3,133
2024-04-30,4,3,147
2024-05-01,4,3,173
2024-05-02,4,3,187
2024-05-03,4,3,214
2024-05-04,4,3,197
2024-05-05,4,3,203
2024-05-06,4,3,129
2024-05-07,4,3,131
2024-05-08,4,3,156
2024-05-09,4,3,145
2024-05-10,4,3,185
2024-05-11,4,3,205
2024-05-12,4,3,186
2024-05-13,4,3,117
2024-05-14,4,3,142
2024-05-15,4,3,204
2024-05-16,4,3,171
2024-05-17,4,3,174
2024-05-18,4,3,218
2024-05-19,4,3,229
2024-05-20,4,3,115
2024-05-21,4,3,146
2024-05-22,4,3,167
2024-05-23,4,3,170
2024-05-24,4,3,175
2024-05-25,4,3,204
2024-05-26,4,3,205
2024-05-27,4,3,107
2024-05-28,4,3,139
2024-05-29,4,3,163
2024-05-30,4,3,171
2024-05-31,4,3,171
2024-06-01,4,3,242
2024-06-02,4,3,205
2024-06-03,4,3,107
2024-06-04,4,3,134
2024-06-05,4,3,160
2024-06-06,4,3,155
2024-06-07,4,3,173
2024-06-08,4,3,230
2024-06-09,4,3,203
2024-06-10,4,3,125
2024-06-11,4,3,128
2024-06-12,4,3,130
2024-06-13,4,3,161
2024-06-14,4,3,185
2024-06-15,4,3,234
2024-06-16,4,3,173
2024-06-17,4,3,109
2024-06-18,4,3,134
2024-06-19,4,3,120
2024-06-20,4,3,160
2024-06-21,4,3,178
2024-06-22,4,3,221
2024-06-23,4,3,178
2024-06-24,4,3,108
2024-06-25,4,3,152
2024-06-26,4,3,169
2024-06-27,4,3,160
2024-06-28,4,3,184
2024-06-29,4,3,199
2024-06-30,4,3,160
2024-07-01,4,3,128
2024-07-02,4,3,127
2024-07-03,4,3,139
2024-07-04,4,3,139
2024-07-05,4,3,168
2024-07-06,4,3,194
2024-07-07,4,3,184
2024-07-08,4,3,107
2024-07-09,4,3,136
2024-07-10,4,3,131
2024-07-11,4,3,138
2024-07-12,4,3,156
2024-07-13,4,3,188
2024-07-14,4,3,180
2024-07-15,4,3,120
2024-07-16,4,3,126
2024-07-17,4,3,142
2024-07-18,4,3,156
2024-07-19,4,3,175
2024-07-20,4,3,209
2024-07-21,4,3,193
2024-07-22,4,3,121
2024-07-23,4,3,125
2024-07-24,4,3,118
2024-07-25,4,3,140
2024-07-26,4,3,166
2024-07-27,4,3,187
2024-07-28,4,3,151
2024-07-29,4,3,114
2024-07-30,4,3,142
2024-07-31,4,3,134
2024-08-01,4,3,199
2024-08-02,4,3,175
2024-08-03,4,3,197
2024-08-04,4,3,179
2024-08-05,4,3,111
2024-08-06,4,3,122
2024-08-07,4,3,136
2024-08-08,4,3,137
2024-08-09,4,3,176
2024-08-10,4,3,173
2024-08-11,4,3,172
2024-08-12,4,3,112
2024-08-13,4,3,145
2024-08-14,4,3,129
2024-08-15,4,3,187
2024-08-16,4,3,139
2024-08-17,4,3,165
2024-08-18,4,3,165
2024-08-19,4,3,113
2024-08-20,4,3,108
2024-08-21,4,3,137
2024-08-22,4,3,139
2024-08-23,4,3,164
2024-08-24,4,3,166
2024-08-25,4,3,163
2024-08-26,4,3,110
2024-08-27,4,3,102
2024-08-28,4,3,142
2024-08-29,4,3,121
2024-08-30,4,3,141
2024-08-31,4,3,149
2024-09-01,4,3,183
2024-09-02,4,3,102
2024-09-03,4,3,122
2024-09-04,4,3,111
2024-09-05,4,3,151
2024-09-06,4,3,156
2024-09-07,4,3,180
2024-09-08,4,3,143
2024-09-09,4,3,109
2024-09-10,4,3,124
2024-09-11,4,3,112
2024-09-12,4,3,155
2024-09-13,4,3,171
2024-09-14,4,3,183
2024-09-15,4,3,190
2024-09-16,4,3,96
2024-09-17,4,3,102
2024-09-18,4,3,126
2024-09-19,4,3,113
2024-09-20,4,3,177
2024-09-21,4,3,161
2024-09-22,4,3,151
2024-09-23,4,3,100
2024-09-24,4,3,122
2024-09-25,4,3,129
2024-09-26,4,3,129
2024-09-27,4,3,161
2024-09-28,4,3,178
2024-09-29,4,3,169
2024-09-30,4,3,119
2024-10-01,4,3,149
2024-10-02,4,3,121
2024-10-03,4,3,133
2024-10-04,4,3,169
2024-10-05,4,3,188
2024-10-06,4,3,172
2024-10-07,4,3,121
2024-10-08,4,3,127
2024-10-09,4,3,142
2024-10-10,4,3,130
2024-10-11,4,3,154
2024-10-12,4,3,162
2024-10-13,4,3,165
2024-10-14,4,3,108
2024-10-15,4,3,150
2024-10-16,4,3,110
2024-10-17,4,3,153
2024-10-18,4,3,132
2024-10-19,4,3,176
2024-10-20,4,3,146
2024-10-21,4,3,110
2024-10-22,4,3,123
2024-10-23,4,3,129
2024-10-24,4,3,145
2024-10-25,4,3,156
2024-10-26,4,3,201
2024-10-27,4,3,177
2024-10-28,4,3,110
2024-10-29,4,3,124
2024-10-30,4,3,138
2024-10-31,4,3,143
2024-11-01,4,3,174
2024-11-02,4,3,184
2024-11-03,4,3,168
2024-11-04,4,3,114
2024-11-05,4,3,115
2024-11-06,4,3,148
2024-11-07,4,3,126
2024-11-08,4,3,168
2024-11-09,4,3,175
2024-11-10,4,3,167
2024-11-11,4,3,121
2024-11-12,4,3,133
2024-11-13,4,3,129
2024-11-14,4,3,140
2024-11-15,4,3,188
2024-11-16,4,3,188
2024-11-17,4,3,178
2024-11-18,4,3,98
2024-11-19,4,3,108
2024-11-20,4,3,124
2024-11-21,4,3,142
2024-11-22,4,3,150
2024-11-23,4,3,189
2024-11-24,4,3,166
2024-11-25,4,3,121
2024-11-26,4,3,135
2024-11-27,4,3,135
2024-11-28,4,3,153
2024-11-29,4,3,171
2024-11-30,4,3,185
2024-12-01,4,3,234
2024-12-02,4,3,123
2024-12-03,4,3,133
2024-12-04,4,3,153
2024-12-05,4,3,164
2024-12-06,4,3,178
2024-12-07,4,3,219
2024-12-08,4,3,169
2024-12-09,4,3,122
2024-12-10,4,3,141
2024-12-11,4,3,136
2024-12-12,4,3,146
2024-12-13,4,3,156
2024-12-14,4,3,223
2024-12-15,4,3,206
2024-12-16,4,3,145
2024-12-17,4,3,141
2024-12-18,4,3,132
2024-12-19,4,3,139
2024-12-20,4,3,207
2024-12-21,4,3,212
2024-12-22,4,3,171
2024-12-23,4,3,91
2024-12-24,4,3,148
2024-12-25,4,3,155
2024-12-26,4,3,145
2024-12-27,4,3,197
2024-12-28,4,3,214
2024-12-29,4,3,205
2024-12-30,4,3,119
2024-12-31,4,3,134
2022-01-01,5,1,154
2022-01-02,5,1,124
2022-01-03,5,1,76
2022-01-04,5,1,95
2022-01-05,5,1,93
2022-01-06,5,1,88
2022-01-07,5,1,114
2022-01-08,5,1,128
2022-01-09,5,1,135
2022-01-10,5,1,75
2022-01-11,5,1,78
2022-01-12,5,1,85
2022-01-13,5,1,121
2022-01-14,5,1,125
2022-01-15,5,1,140
2022-01-16,5,1,115
2022-01-17,5,1,89
2022-01-18,5,1,97
2022-01-19,5,1,101
2022-01-20,5,1,103
2022-01-21,5,1,127
2022-01-22,5,1,135
2022-01-23,5,1,130
2022-01-24,5,1,90
2022-01-25,5,1,83
2022-01-26,5,1,94
2022-01-27,5,1,79
2022-01-28,5,1,108
2022-01-29,5,1,127
2022-01-30,5,1,107
2022-01-31,5,1,81
2022-02-01,5,1,111
2022-02-02,5,1,92
2022-02-03,5,1,120
2022-02-04,5,1,109
2022-02-05,5,1,158
2022-02-06,5,1,107
2022-02-07,5,1,91
2022-02-08,5,1,90
2022-02-09,5,1,113
2022-02-10,5,1,97
2022-02-11,5,1,130
2022-02-12,5,1,161
2022-02-13,5,1,148
2022-02-14,5,1,73
2022-02-15,5,1,114
2022-02-16,5,1,107
2022-02-17,5,1,126
2022-02-18,5,1,102
2022-02-19,5,1,164
2022-02-20,5,1,120
2022-02-21,5,1,75
2022-02-22,5,1,108
2022-02-23,5,1,118
2022-02-24,5,1,113
2022-02-25,5,1,133
2022-02-26,5,1,166
2022-02-27,5,1,152
2022-02-28,5,1,101
2022-03-01,5,1,128
2022-03-02,5,1,117
2022-03-03,5,1,105
2022-03-04,5,1,136
2022-03-05,5,1,142
2022-03-06,5,1,133
2022-03-07,5,1,93
2022-03-08,5,1,96
2022-03-09,5,1,105
2022-03-10,5,1,126
2022-03-11,5,1,131
2022-03-12,5,1,139
2022-03-13,5,1,139
2022-03-14,5,1,92
2022-03-15,5,1,123
2022-03-16,5,1,90
2022-03-17,5,1,100
2022-03-18,5,1,132
2022-03-19,5,1,143
2022-03-20,5,1,149
2022-03-21,5,1,101
2022-03-22,5,1,112
2022-03-23,5,1,138
2022-03-24,5,1,127
2022-03-25,5,1,138
2022-03-26,5,1,167
2022-03-27,5,1,156
2022-03-28,5,1,90
2022-03-29,5,1,111
2022-03-30,5,1,109
2022-03-31,5,1,115
2022-04-01,5,1,161
2022-04-02,5,1,173
2022-04-03,5,1,125
2022-04-04,5,1,97
2022-04-05,5,1,101
2022-04-06,5,1,124
2022-04-07,5,1,120
2022-04-08,5,1,135
2022-04-09,5,1,153
2022-04-10,5,1,126
2022-04-11,5,1,80
2022-04-12,5,1,92
2022-04-13,5,1,111
2022-04-14,5,1,111
2022-04-15,5,1,151
2022-04-16,5,1,137
2022-04-17,5,1,133
2022-04-18,5,1,86
2022-04-19,5,1,69
2022-04-20,5,1,102
2022-04-21,5,1,129
2022-04-22,5,1,118
2022-04-23,5,1,140
2022-04-24,5,1,128
2022-04-25,5,1,104
2022-04-26,5,1,89
2022-04-27,5,1,114
2022-04-28,5,1,106
2022-04-29,5,1,153
2022-04-30,5,1,140
2022-05-01,5,1,189
2022-05-02,5,1,86
2022-05-03,5,1,93
2022-05-04,5,1,116
2022-05-05,5,1,115
2022-05-06,5,1,128
2022-05-07,5,1,141
2022-05-08,5,1,125
2022-05-09,5,1,103
2022-05-10,5,1,94
2022-05-11,5,1,94
2022-05-12,5,1,116
2022-05-13,5,1,139
2022-05-14,5,1,133
2022-05-15,5,1,188
2022-05-16,5,1,77
2022-05-17,5,1,90
2022-05-18,5,1,89
2022-05-19,5,1,122
2022-05-20,5,1,146
2022-05-21,5,1,154
2022-05-22,5,1,131
2022-05-23,5,1,91
2022-05-24,5,1,82
2022-05-25,5,1,110
2022-05-26,5,1,100
2022-05-27,5,1,129
2022-05-28,5,1,155
2022-05-29,5,1,126
2022-05-30,5,1,77
2022-05-31,5,1,108
2022-06-01,5,1,130
2022-06-02,5,1,123
2022-06-03,5,1,139
2022-06-04,5,1,154
2022-06-05,5,1,130
2022-06-06,5,1,82
2022-06-07,5,1,100
2022-06-08,5,1,94
2022-06-09,5,1,109
2022-06-10,5,1,123
2022-06-11,5,1,155
2022-06-12,5,1,133
2022-06-13,5,1,89
2022-06-14,5,1,94
2022-06-15,5,1,132
2022-06-16,5,1,112
2022-06-17,5,1,130
2022-06-18,5,1,141
2022-06-19,5,1,121
2022-06-20,5,1,82
2022-06-21,5,1,95
2022-06-22,5,1,117
2022-06-23,5,1,104
2022-06-24,5,1,128
2022-06-25,5,1,130
2022-06-26,5,1,139
2022-06-27,5,1,95
2022-06-28,5,1,81
2022-06-29,5,1,95
2022-06-30,5,1,98
2022-07-01,5,1,148
2022-07-02,5,1,155
2022-07-03,5,1,116
2022-07-04,5,1,90
2022-07-05,5,1,95
2022-07-06,5,1,83
2022-07-07,5,1,97
2022-07-08,5,1,141
2022-07-09,5,1,132
2022-07-10,5,1,146
2022-07-11,5,1,93
2022-07-12,5,1,97
2022-07-13,5,1,84
2022-07-14,5,1,102
2022-07-15,5,1,151
2022-07-16,5,1,142
2022-07-17,5,1,134
2022-07-18,5,1,92
2022-07-19,5,1,83
2022-07-20,5,1,102
2022-07-21,5,1,97
2022-07-22,5,1,135
2022-07-23,5,1,137
2022-07-24,5,1,132
2022-07-25,5,1,80
2022-07-26,5,1,88
2022-07-27,5,1,81
2022-07-28,5,1,98
2022-07-29,5,1,120
2022-07-30,5,1,108
2022-07-31,5,1,138
2022-08-01,5,1,98
2022-08-02,5,1,90
2022-08-03,5,1,92
2022-08-04,5,1,94
2022-08-05,5,1,121
2022-08-06,5,1,148
2022-08-07,5,1,129
2022-08-08,5,1,65
2022-08-09,5,1,100
2022-08-10,5,1,84
2022-08-11,5,1,94
2022-08-12,5,1,124
2022-08-13,5,1,132
2022-08-14,5,1,141
2022-08-15,5,1,87
2022-08-16,5,1,91
2022-08-17,5,1,90
2022-08-18,5,1,98
2022-08-19,5,1,107
2022-08-20,5,1,159
2022-08-21,5,1,130
2022-08-22,5,1,72
2022-08-23,5,1,79
2022-08-24,5,1,112
2022-08-25,5,1,116
2022-08-26,5,1,117
2022-08-27,5,1,118
2022-08-28,5,1,123
2022-08-29,5,1,60
2022-08-30,5,1,101
2022-08-31,5,1,96
2022-09-01,5,1,128
2022-09-02,5,1,125
2022-09-03,5,1,119
2022-09-04,5,1,118
2022-09-05,5,1,88
2022-09-06,5,1,83
2022-09-07,5,1,102
2022-09-08,5,1,94
2022-09-09,5,1,118
2022-09-10,5,1,123
2022-09-11,5,1,113
2022-09-12,5,1,79
2022-09-13,5,1,88
2022-09-14,5,1,87
2022-09-15,5,1,117
2022-09-16,5,1,120
2022-09-17,5,1,122
2022-09-18,5,1,113
2022-09-19,5,1,73
2022-09-20,5,1,84
2022-09-21,5,1,93
2022-09-22,5,1,99
2022-09-23,5,1,110
2022-09-24,5,1,121
2022-09-25,5,1,110
2022-09-26,5,1,62
2022-09-27,5,1,87
2022-09-28,5,1,92
2022-09-29,5,1,101
2022-09-30,5,1,111
2022-10-01,5,1,124
2022-10-02,5,1,119
2022-10-03,5,1,81
2022-10-04,5,1,86
2022-10-05,5,1,97
2022-10-06,5,1,107
2022-10-07,5,1,123
2022-10-08,5,1,128
2022-10-09,5,1,125
2022-10-10,5,1,75
2022-10-11,5,1,81
2022-10-12,5,1,105
2022-10-13,5,1,106
2022-10-14,5,1,109
2022-10-15,5,1,160
2022-10-16,5,1,126
2022-10-17,5,1,58
2022-10-18,5,1,96
2022-10-19,5,1,90
2022-10-20,5,1,96
2022-10-21,5,1,126
2022-10-22,5,1,123
2022-10-23,5,1,139
2022-10-24,5,1,69
2022-10-25,5,1,90
2022-10-26,5,1,83
2022-10-27,5,1,92
2022-10-28,5,1,124
2022-10-29,5,1,119
2022-10-30,5,1,120
2022-10-31,5,1,65
2022-11-01,5,1,116
2022-11-02,5,1,110
2022-11-03,5,1,101
2022-11-04,5,1,107
2022-11-05,5,1,135
2022-11-06,5,1,115
2022-11-07,5,1,80
2022-11-08,5,1,97
2022-11-09,5,1,90
2022-11-10,5,1,116
2022-11-11,5,1,102
2022-11-12,5,1,126
2022-11-13,5,1,126
2022-11-14,5,1,76
2022-11-15,5,1,97
2022-11-16,5,1,83
2022-11-17,5,1,112
2022-11-18,5,1,126
2022-11-19,5,1,131
2022-11-20,5,1,109
2022-11-21,5,1,89
2022-11-22,5,1,92
2022-11-23,5,1,96
2022-11-24,5,1,118
2022-11-25,5,1,118
2022-11-26,5,1,136
2022-11-27,5,1,107
2022-11-28,5,1,87
2022-11-29,5,1,93
2022-11-30,5,1,100
2022-12-01,5,1,147
2022-12-02,5,1,154
2022-12-03,5,1,146
2022-12-04,5,1,93
2022-12-05,5,1,83
2022-12-06,5,1,100
2022-12-07,5,1,103
2022-12-08,5,1,96
2022-12-09,5,1,115
2022-12-10,5,1,153
2022-12-11,5,1,136
2022-12-12,5,1,85
2022-12-13,5,1,83
2022-12-14,5,1,109
2022-12-15,5,1,140
2022-12-16,5,1,146
2022-12-17,5,1,169
2022-12-18,5,1,130
2022-12-19,5,1,74
2022-12-20,5,1,80
2022-12-21,5,1,116
2022-12-22,5,1,129
2022-12-23,5,1,155
2022-12-24,5,1,135
2022-12-25,5,1,136
2022-12-26,5,1,92
2022-12-27,5,1,98
2022-12-28,5,1,95
2022-12-29,5,1,120
2022-12-30,5,1,125
2022-12-31,5,1,146
2023-01-01,5,1,183
2023-01-02,5,1,108
2023-01-03,5,1,115
2023-01-04,5,1,124
2023-01-05,5,1,124
2023-01-06,5,1,108
2023-01-07,5,1,139
2023-01-08,5,1,148
2023-01-09,5,1,98
2023-01-10,5,1,131
2023-01-11,5,1,133
2023-01-12,5,1,105
2023-01-13,5,1,140
2023-01-14,5,1,161
2023-01-15,5,1,160
2023-01-16,5,1,94
2023-01-17,5,1,103
2023-01-18,5,1,110
2023-01-19,5,1,125
2023-01-20,5,1,138
2023-01-21,5,1,150
2023-01-22,5,1,137
2023-01-23,5,1,107
2023-01-24,5,1,103
2023-01-25,5,1,123
2023-01-26,5,1,132
2023-01-27,5,1,157
2023-01-28,5,1,180
2023-01-29,5,1,135
2023-01-30,5,1,85
2023-01-31,5,1,106
2023-02-01,5,1,140
2023-02-02,5,1,125
2023-02-03,5,1,134
2023-02-04,5,1,157
2023-02-05,5,1,156
2023-02-06,5,1,97
2023-02-07,5,1,105
2023-02-08,5,1,130
2023-02-09,5,1,111
2023-02-10,5,1,139
2023-02-11,5,1,191
2023-02-12,5,1,163
2023-02-13,5,1,96
2023-02-14,5,1,121
2023-02-15,5,1,136
2023-02-16,5,1,129
2023-02-17,5,1,157
2023-02-18,5,1,191
2023-02-19,5,1,161
2023-02-20,5,1,87
2023-02-21,5,1,98
2023-02-22,5,1,100
2023-02-23,5,1,126
2023-02-24,5,1,141
2023-02-25,5,1,141
2023-02-26,5,1,140
2023-02-27,5,1,92
2023-02-28,5,1,116
2023-03-01,5,1,150
2023-03-02,5,1,149
2023-03-03,5,1,162
2023-03-04,5,1,144
2023-03-05,5,1,154
2023-03-06,5,1,103
2023-03-07,5,1,95
2023-03-08,5,1,102
2023-03-09,5,1,151
2023-03-10,5,1,170
2023-03-11,5,1,179
2023-03-12,5,1,151
2023-03-13,5,1,107
2023-03-14,5,1,117
2023-03-15,5,1,155
2023-03-16,5,1,150
2023-03-17,5,1,144
2023-03-18,5,1,179
2023-03-19,5,1,137
2023-03-20,5,1,88
2023-03-21,5,1,111
2023-03-22,5,1,109
2023-03-23,5,1,124
2023-03-24,5,1,150
2023-03-25,5,1,186
2023-03-26,5,1,155
2023-03-27,5,1,98
2023-03-28,5,1,118
2023-03-29,5,1,128
2023-03-30,5,1,129
2023-03-31,5,1,141
2023-04-01,5,1,210
2023-04-02,5,1,164
2023-04-03,5,1,113
2023-04-04,5,1,121
2023-04-05,5,1,131
2023-04-06,5,1,117
2023-04-07,5,1,170
2023-04-08,5,1,176
2023-04-09,5,1,140
2023-04-10,5,1,88
2023-04-11,5,1,95
2023-04-12,5,1,135
2023-04-13,5,1,115
2023-04-14,5,1,161
2023-04-15,5,1,205
2023-04-16,5,1,147
2023-04-17,5,1,104
2023-04-18,5,1,118
2023-04-19,5,1,129
2023-04-20,5,1,148
2023-04-21,5,1,171
2023-04-22,5,1,145
2023-04-23,5,1,156
2023-04-24,5,1,112
2023-04-25,5,1,104
2023-04-26,5,1,124
2023-04-27,5,1,137
2023-04-28,5,1,134
2023-04-29,5,1,154
2023-04-30,5,1,160
2023-05-01,5,1,120
2023-05-02,5,1,113
2023-05-03,5,1,125
2023-05-04,5,1,127
2023-05-05,5,1,144
2023-05-06,5,1,157
2023-05-07,5,1,150
2023-05-08,5,1,114
2023-05-09,5,1,97
2023-05-10,5,1,127
